Plugin ID,CVE,CVSS v3.0 Base Score,Risk,Host,Port,Protocol,Name,Synopsis,Description,Solution,See Also,Plugin Output,Scan Date,Scan Completion Date,Severity,Asset UUID,Authentication
296309,CVE-2005-0524,N/A,N/A,images.example.com,3000,tcp,CVE-2005-0524,"The php_handle_iff function in image.c for PHP 4.2.2, 4.3.9, 4.3.10 and 5.0.3, as reachable by the getimagesize PHP function, allows remote attackers to cause a denial of service (infinite loop) vi...","The php_handle_iff function in image.c for PHP 4.2.2, 4.3.9, 4.3.10 and 5.0.3, as reachable by the getimagesize PHP function, allows remote attackers to cause a denial of service (infinite loop) vi...",Update to latest version,http://www.osvdb.org/15183,The web service on images.example.com:3000 has the following issue: CVE-2005-0524,2025-11-14 18:53:31,2025-11-14 18:53:31,N/A,,Unauthenticated
809867,CVE-2025-57833,7.1,HIGH,test.example.com,8443,tcp,CVE-2025-57833,"An issue was discovered in Django 4.2 before 4.2.24, 5.1 before 5.1.12, and 5.2 before 5.2.6. FilteredRelation is subject to SQL injection in column aliases, using a suitably crafted dictionary, wi...","An issue was discovered in Django 4.2 before 4.2.24, 5.1 before 5.1.12, and 5.2 before 5.2.6. FilteredRelation is subject to SQL injection in column aliases, using a suitably crafted dictionary, wi...",Update to latest version,https://docs.djangoproject.com/en/dev/releases/security/,The web service on test.example.com:8443 has the following issue: CVE-2025-57833,2025-11-14 09:53:31,2025-11-14 09:53:31,HIGH,,Unauthenticated
909647,CVE-2011-3756,N/A,N/A,cdn.example.com,8080,tcp,CVE-2011-3756,"MicroBlog 0.9.5 allows remote attackers to obtain sensitive information via a direct request to a .php file, which reveals the installation path in an error message, as demonstrated by init.php and...","MicroBlog 0.9.5 allows remote attackers to obtain sensitive information via a direct request to a .php file, which reveals the installation path in an error message, as demonstrated by init.php and...",Update to latest version,http://code.google.com/p/inspathx/source/browse/trunk/paths_vuln/MicroBlog_0-9-5,The web service on cdn.example.com:8080 has the following issue: CVE-2011-3756,2025-11-18 03:53:31,2025-11-18 03:53:31,N/A,,Unauthenticated
665278,CVE-2018-1438,N/A,N/A,mobile.ldap.example.com,8080,tcp,CVE-2018-1438,"IBM SAN Volume Controller, IBM Storwize, IBM Spectrum Virtualize and IBM FlashSystem products ( 6.1, 6.2, 6.3, 6.4, 7.1, 7.2, 7.3, 7.4, 7.5, 7.6, 7.6.1, 7.7, 7.7.1, 7.8, 7.8.1, 8.1, and 8.1.1) web ...","IBM SAN Volume Controller, IBM Storwize, IBM Spectrum Virtualize and IBM FlashSystem products ( 6.1, 6.2, 6.3, 6.4, 7.1, 7.2, 7.3, 7.4, 7.5, 7.6, 7.6.1, 7.7, 7.7.1, 7.8, 7.8.1, 8.1, and 8.1.1) web ...",Update to latest version,https://exchange.xforce.ibmcloud.com/vulnerabilities/139566,The web service on mobile.ldap.example.com:8080 has the following issue: CVE-2018-1438,2025-11-21 07:53:31,2025-11-21 07:53:31,N/A,,Unauthenticated
402012,CVE-2024-52005,N/A,N/A,internal.example.com,443,tcp,The sideband payload is passed unfiltered to the terminal in git,"Git is a source code management tool. When cloning from a server (or fetching, or pushing), informational or error messages are transported from the remote Git process to the client via the so-call...","Git is a source code management tool. When cloning from a server (or fetching, or pushing), informational or error messages are transported from the remote Git process to the client via the so-call...",Update to latest version,https://github.com/git/git/security/advisories/GHSA-7jjc-gg6m-3329,The web service on internal.example.com:443 has the following issue: The sideband payload is passed unfiltered to the terminal in git,2025-11-19 12:53:31,2025-11-19 12:53:31,N/A,,Unauthenticated
357190,CVE-2022-24457,7.8,HIGH,imap.example.com,8080,tcp,HEIF Image Extensions Remote Code Execution Vulnerability,HEIF Image Extensions Remote Code Execution Vulnerability,HEIF Image Extensions Remote Code Execution Vulnerability,Update to latest version,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-24457,The web service on imap.example.com:8080 has the following issue: HEIF Image Extensions Remote Code Execution Vulnerability,2025-11-18 22:53:31,2025-11-18 22:53:31,HIGH,,Unauthenticated
833886,CVE-2022-30425,N/A,N/A,dashboard.example.com,8008,tcp,CVE-2022-30425,"Tenda Technology Co.,Ltd HG6 3.3.0-210926 was discovered to contain a command injection vulnerability via the pingAddr and traceAddr parameters. This vulnerability is exploited via a crafted POST r...","Tenda Technology Co.,Ltd HG6 3.3.0-210926 was discovered to contain a command injection vulnerability via the pingAddr and traceAddr parameters. This vulnerability is exploited via a crafted POST r...",Update to latest version,https://www.tendacn.com/,The web service on dashboard.example.com:8008 has the following issue: CVE-2022-30425,2025-11-20 06:53:31,2025-11-20 06:53:31,N/A,,Unauthenticated
561336,CVE-2023-48749,6.5,MEDIUM,www.example.com,80,tcp,WordPress Salient Core Plugin <= 2.0.2 is vulnerable to Cross Site Scripting (XSS),Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Theme nectar Salient Core allows Stored XSS.This issue affects Salient Core: from n/a through 2...,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Theme nectar Salient Core allows Stored XSS.This issue affects Salient Core: from n/a through 2...,Update to latest version,https://patchstack.com/database/vulnerability/salient-core/wordpress-salient-core-plugin-2-0-2-cross-site-scripting-xss-vulnerability?_s_id=cve,The web service on www.example.com:80 has the following issue: WordPress Salient Core Plugin <= 2.0.2 is vulnerable to Cross Site Scripting (XSS),2025-11-18 13:53:31,2025-11-18 13:53:31,MEDIUM,,Unauthenticated
600109,CVE-2007-4935,N/A,N/A,analytics.example.com,3000,tcp,CVE-2007-4935,"Multiple PHP remote file inclusion vulnerabilities in phpFFL 1.24 allow remote attackers to execute arbitrary PHP code via a URL in the PHPFFL_FILE_ROOT parameter to (1) admin.php, (2) custom_pages...","Multiple PHP remote file inclusion vulnerabilities in phpFFL 1.24 allow remote attackers to execute arbitrary PHP code via a URL in the PHPFFL_FILE_ROOT parameter to (1) admin.php, (2) custom_pages...",Update to latest version,http://osvdb.org/39655,The web service on analytics.example.com:3000 has the following issue: CVE-2007-4935,2025-11-21 09:53:31,2025-11-21 09:53:31,N/A,,Unauthenticated
996786,CVE-2023-29026,4.7,MEDIUM,example.com,3000,tcp,Rockwell Automation ArmorStart ST Vulnerable to Cross-Site Scripting Attack,"
A cross site scripting vulnerability was discovered in Rockwell Automation's ArmorStart ST product 

that could potentially allow a malicious user with admin privileges and network access to view ...","
A cross site scripting vulnerability was discovered in Rockwell Automation's ArmorStart ST product 

that could potentially allow a malicious user with admin privileges and network access to view ...",Update to latest version,https://rockwellautomation.custhelp.com/app/answers/answer_view/a_id/1139438,The web service on example.com:3000 has the following issue: Rockwell Automation ArmorStart ST Vulnerable to Cross-Site Scripting Attack,2025-11-15 07:53:31,2025-11-15 07:53:31,MEDIUM,,Unauthenticated
735471,CVE-2024-45412,5.3,MEDIUM,sso.example.com,8443,tcp,Yeti affected by a Potential Denial of Service due to the One Milion Unicode characters attack,Yeti bridges the gap between CTI and DFIR practitioners by providing a Forensics Intelligence platform and pipeline. Remote user-controlled data tags can reach a Unicode normalization with a compat...,Yeti bridges the gap between CTI and DFIR practitioners by providing a Forensics Intelligence platform and pipeline. Remote user-controlled data tags can reach a Unicode normalization with a compat...,Update to latest version,https://github.com/yeti-platform/yeti/security/advisories/GHSA-cwwm-pq9x-2cxv,The web service on sso.example.com:8443 has the following issue: Yeti affected by a Potential Denial of Service due to the One Milion Unicode characters attack,2025-11-15 00:53:31,2025-11-15 00:53:31,MEDIUM,,Unauthenticated
365297,CVE-2012-4579,N/A,N/A,svn.example.com,3000,tcp,CVE-2012-4579,Multiple cross-site scripting (XSS) vulnerabilities in phpMyAdmin 3.5.x before 3.5.2.2 allow remote authenticated users to inject arbitrary web script or HTML via a Table Operations (1) TRUNCATE or...,Multiple cross-site scripting (XSS) vulnerabilities in phpMyAdmin 3.5.x before 3.5.2.2 allow remote authenticated users to inject arbitrary web script or HTML via a Table Operations (1) TRUNCATE or...,Update to latest version,http://www.phpmyadmin.net/home_page/security/PMASA-2012-4.php,The web service on svn.example.com:3000 has the following issue: CVE-2012-4579,2025-11-19 04:53:31,2025-11-19 04:53:31,N/A,,Unauthenticated
169177,CVE-2021-20162,N/A,N/A,client.test1.example.com,443,tcp,CVE-2021-20162,"Trendnet AC2600 TEW-827DRU version 2.08B01 stores credentials in plaintext. Usernames and passwords are stored in plaintext in the config files on the device. For example, /etc/config/cameo contain...","Trendnet AC2600 TEW-827DRU version 2.08B01 stores credentials in plaintext. Usernames and passwords are stored in plaintext in the config files on the device. For example, /etc/config/cameo contain...",Update to latest version,https://www.tenable.com/security/research/tra-2021-54,The web service on client.test1.example.com:443 has the following issue: CVE-2021-20162,2025-11-14 11:53:31,2025-11-14 11:53:31,N/A,,Unauthenticated
932480,CVE-2023-40572,9.1,CRITICAL,analytics.example.com,8080,tcp,XWiki Platform vulnerable to CSRF privilege escalation/RCE via the create action,"XWiki Platform is a generic wiki platform offering runtime services for applications built on top of it. The create action is vulnerable to a CSRF attack, allowing script and thus remote code execu...","XWiki Platform is a generic wiki platform offering runtime services for applications built on top of it. The create action is vulnerable to a CSRF attack, allowing script and thus remote code execu...",Update to latest version,https://github.com/xwiki/xwiki-platform/security/advisories/GHSA-4f8m-7h83-9f6m,The web service on analytics.example.com:8080 has the following issue: XWiki Platform vulnerable to CSRF privilege escalation/RCE via the create action,2025-11-17 13:53:31,2025-11-17 13:53:31,CRITICAL,,Unauthenticated
67988,CVE-2019-9864,N/A,N/A,demo.example.com,5000,tcp,CVE-2019-9864,PHP Scripts Mall Amazon Affiliate Store 2.1.6 allows Parameter Tampering of the payment amount.,PHP Scripts Mall Amazon Affiliate Store 2.1.6 allows Parameter Tampering of the payment amount.,Update to latest version,https://hackingvila.wordpress.com/2019/03/19/php-scripts-mall-amazon-affiliate-store-2-1-6-allows-parameter-tampering-of-the-payment-amountcve-2019-9864/,The web service on demo.example.com:5000 has the following issue: CVE-2019-9864,2025-11-13 18:53:31,2025-11-13 18:53:31,N/A,,Unauthenticated
992129,CVE-2024-28866,3.1,LOW,data.example.com,80,tcp,GoCD vulnerable to reflected Cross-site Scripting possible on server loading page during start-up,GoCD is a continuous delivery server. GoCD versions from 19.4.0 to 23.5.0 (inclusive) are potentially vulnerable to a reflected cross-site scripting vulnerability on the loading page displayed whil...,GoCD is a continuous delivery server. GoCD versions from 19.4.0 to 23.5.0 (inclusive) are potentially vulnerable to a reflected cross-site scripting vulnerability on the loading page displayed whil...,Update to latest version,https://github.com/gocd/gocd/security/advisories/GHSA-q882-q6mm-mgvh,The web service on data.example.com:80 has the following issue: GoCD vulnerable to reflected Cross-site Scripting possible on server loading page during start-up,2025-11-16 21:53:31,2025-11-16 21:53:31,LOW,,Unauthenticated
460972,CVE-2021-41598,N/A,N/A,wiki.example.com,8008,tcp,UI misrepresentation of granted permissions in GitHub Enterprise Server leading to unauthorized access to user,A UI misrepresentation vulnerability was identified in GitHub Enterprise Server that allowed more permissions to be granted during a GitHub App's user-authorization web flow than was displayed to t...,A UI misrepresentation vulnerability was identified in GitHub Enterprise Server that allowed more permissions to be granted during a GitHub App's user-authorization web flow than was displayed to t...,Update to latest version,https://docs.github.com/en/enterprise-server%403.0/admin/release-notes#3.0.21,The web service on wiki.example.com:8008 has the following issue: UI misrepresentation of granted permissions in GitHub Enterprise Server leading to unauthorized access to user,2025-11-17 13:53:31,2025-11-17 13:53:31,N/A,,Unauthenticated
713846,CVE-2018-18548,N/A,N/A,smtp.example.com,3000,tcp,CVE-2018-18548,ajenticp (aka Ajenti Docker control panel) for Ajenti through v1.2.23.13 has XSS via a filename that is mishandled in File Manager.,ajenticp (aka Ajenti Docker control panel) for Ajenti through v1.2.23.13 has XSS via a filename that is mishandled in File Manager.,Update to latest version,https://numanozdemir.com/ajenti-xss.txt,The web service on smtp.example.com:3000 has the following issue: CVE-2018-18548,2025-11-20 14:53:31,2025-11-20 14:53:31,N/A,,Unauthenticated
957523,CVE-2022-48177,N/A,N/A,smtp.example.com,8080,tcp,CVE-2022-48177,X2CRM Open Source Sales CRM 6.6 and 6.9 was discovered to contain a reflected cross-site scripting (XSS) vulnerability via the adin/importModels Import Records Model field (model parameter). This v...,X2CRM Open Source Sales CRM 6.6 and 6.9 was discovered to contain a reflected cross-site scripting (XSS) vulnerability via the adin/importModels Import Records Model field (model parameter). This v...,Update to latest version,https://sourceforge.net/projects/x2engine/,The web service on smtp.example.com:8080 has the following issue: CVE-2022-48177,2025-11-14 16:53:31,2025-11-14 16:53:31,N/A,,Unauthenticated
641381,CVE-2014-6182,N/A,N/A,test.example.com,8443,tcp,CVE-2014-6182,Directory traversal vulnerability in an export function in the Process Center in IBM Business Process Manager (BPM) 8.0.x through 8.0.1.3 and 8.5.x through 8.5.5 allows remote authenticated users t...,Directory traversal vulnerability in an export function in the Process Center in IBM Business Process Manager (BPM) 8.0.x through 8.0.1.3 and 8.5.x through 8.5.5 allows remote authenticated users t...,Update to latest version,http://www.securitytracker.com/id/1031379,The web service on test.example.com:8443 has the following issue: CVE-2014-6182,2025-11-13 23:53:31,2025-11-13 23:53:31,N/A,,Unauthenticated
457825,CVE-2024-13693,5.3,MEDIUM,beta.slack.example.com,3000,tcp,Enfold <= 6.0.9 - Missing Authorization to Sensitive Information Disclosure in avia-export-class.php,"The Enfold theme for WordPress is vulnerable to unauthorized access of data due to a missing capability check in avia-export-class.php in all versions up to, and including, 6.0.9. This makes it pos...","The Enfold theme for WordPress is vulnerable to unauthorized access of data due to a missing capability check in avia-export-class.php in all versions up to, and including, 6.0.9. This makes it pos...",Update to latest version,https://www.wordfence.com/threat-intel/vulnerabilities/id/61a9ad18-28d4-488c-b3a7-e35745f9c83e?source=cve,The web service on beta.slack.example.com:3000 has the following issue: Enfold <= 6.0.9 - Missing Authorization to Sensitive Information Disclosure in avia-export-class.php,2025-11-20 12:53:31,2025-11-20 12:53:31,MEDIUM,,Unauthenticated
90265,CVE-2024-27158,7.4,HIGH,staging.example.com,9000,tcp,Hardcoded root password,"All the Toshiba printers share the same hardcoded root password. As for the affected products/models/versions, see the reference URL.","All the Toshiba printers share the same hardcoded root password. As for the affected products/models/versions, see the reference URL.","When connecting the MFPs and printers with an outer network such as the Internet, only operate it in a network environment protected by a firewall,...",https://www.toshibatec.com/information/20240531_01.html,The web service on staging.example.com:9000 has the following issue: Hardcoded root password,2025-11-16 01:53:31,2025-11-16 01:53:31,HIGH,,Unauthenticated
598620,CVE-2021-29641,N/A,N/A,backend.example.com,8000,tcp,CVE-2021-29641,Directus 8 before 8.8.2 allows remote authenticated users to execute arbitrary code because file-upload permissions include the ability to upload a .php file to the main upload directory and/or upl...,Directus 8 before 8.8.2 allows remote authenticated users to execute arbitrary code because file-upload permissions include the ability to upload a .php file to the main upload directory and/or upl...,Update to latest version,https://hub.docker.com/layers/directus/directus/v8.8.2-apache/images/sha256-d9898b6442b0150c3c377b50e706757f35d2d563bd82ddaf97f3ae4ba450a6e6?context=explore,The web service on backend.example.com:8000 has the following issue: CVE-2021-29641,2025-11-20 13:53:31,2025-11-20 13:53:31,N/A,,Unauthenticated
414176,CVE-2021-24267,N/A,N/A,files.example.com,3000,tcp,All-in-One Addons for Elementor - WidgetKit < 2.3.10 - Contributor+ Stored XSS,The “All-in-One Addons for Elementor – WidgetKit” WordPress Plugin before 2.3.10 has several widgets that are vulnerable to stored Cross-Site Scripting (XSS) by lower-privileged users such as contr...,The “All-in-One Addons for Elementor – WidgetKit” WordPress Plugin before 2.3.10 has several widgets that are vulnerable to stored Cross-Site Scripting (XSS) by lower-privileged users such as contr...,Update to latest version,https://www.wordfence.com/blog/2021/04/recent-patches-rock-the-elementor-ecosystem/,The web service on files.example.com:3000 has the following issue: All-in-One Addons for Elementor - WidgetKit < 2.3.10 - Contributor+ Stored XSS,2025-11-20 08:53:31,2025-11-20 08:53:31,N/A,,Unauthenticated
535476,CVE-2023-37345,N/A,N/A,service.example.com,80,tcp,Kofax Power PDF J2K File Parsing Out-Of-Bounds Write Remote Code Execution Vulnerability,Kofax Power PDF J2K File Parsing Out-Of-Bounds Write Remote Code Execution Vulnerability. This vulnerability allows remote attackers to execute arbitrary code on affected installations of Kofax Pow...,Kofax Power PDF J2K File Parsing Out-Of-Bounds Write Remote Code Execution Vulnerability. This vulnerability allows remote attackers to execute arbitrary code on affected installations of Kofax Pow...,Update to latest version,https://www.zerodayinitiative.com/advisories/ZDI-23-940/,The web service on service.example.com:80 has the following issue: Kofax Power PDF J2K File Parsing Out-Of-Bounds Write Remote Code Execution Vulnerability,2025-11-14 15:53:31,2025-11-14 15:53:31,N/A,,Unauthenticated
744434,CVE-2025-3953,6.5,MEDIUM,dev.example.com,8008,tcp,WP Statistics – The Most Popular Privacy-Friendly Analytics Plugin <= 14.13.3 - Missing Authorization to Authenticated (Subscriber+) Arbitrary Plugin Settings Update,The WP Statistics – The Most Popular Privacy-Friendly Analytics Plugin plugin for WordPress is vulnerable to unauthorized modification of data due to a missing capability check on the 'optionUpdate...,The WP Statistics – The Most Popular Privacy-Friendly Analytics Plugin plugin for WordPress is vulnerable to unauthorized modification of data due to a missing capability check on the 'optionUpdate...,Update to latest version,https://www.wordfence.com/threat-intel/vulnerabilities/id/07f7ef07-0f14-4b74-8d47-d5dece4954b0?source=cve,The web service on dev.example.com:8008 has the following issue: WP Statistics – The Most Popular Privacy-Friendly Analytics Plugin <= 14.13.3 - Missing Authorization to Authenticated (Subscriber+) Arbitrary Plugin Settings Update,2025-11-15 17:53:31,2025-11-15 17:53:31,MEDIUM,,Unauthenticated
344739,CVE-2019-9195,N/A,N/A,upload.example.com,3000,tcp,CVE-2019-9195,util/src/zip.rs in Grin before 1.0.2 mishandles suspicious files. An attacker can execute arbitrary code via directory traversal in a ZIP archive.,util/src/zip.rs in Grin before 1.0.2 mishandles suspicious files. An attacker can execute arbitrary code via directory traversal in a ZIP archive.,Update to latest version,https://www.grin-forum.org/t/critical-vulnerability-in-grin-1-0-1-and-older-fixed-in-1-0-2/4343,The web service on upload.example.com:3000 has the following issue: CVE-2019-9195,2025-11-20 09:53:31,2025-11-20 09:53:31,N/A,,Unauthenticated
816626,CVE-2025-9262,5.6,MEDIUM,vpn.example.com,8443,tcp,wong2 mcp-cli oAuth provider.js redirectToAuthorization os command injection,A flaw has been found in wong2 mcp-cli 1.13.0. Affected is the function redirectToAuthorization of the file /src/oauth/provider.js of the component oAuth Handler. This manipulation causes os comman...,A flaw has been found in wong2 mcp-cli 1.13.0. Affected is the function redirectToAuthorization of the file /src/oauth/provider.js of the component oAuth Handler. This manipulation causes os comman...,Update to latest version,https://vuldb.com/?id.320804,The web service on vpn.example.com:8443 has the following issue: wong2 mcp-cli oAuth provider.js redirectToAuthorization os command injection,2025-11-14 08:53:31,2025-11-14 08:53:31,MEDIUM,,Unauthenticated
269440,CVE-2025-46466,7.1,HIGH,proxy.frontend.example.com,5000,tcp,WordPress Modern Polls plugin <= 1.0.10 - CSRF to Stored XSS vulnerability,Cross-Site Request Forgery (CSRF) vulnerability in felixtz Modern Polls allows Stored XSS. This issue affects Modern Polls: from n/a through 1.0.10.,Cross-Site Request Forgery (CSRF) vulnerability in felixtz Modern Polls allows Stored XSS. This issue affects Modern Polls: from n/a through 1.0.10.,Update to latest version,https://patchstack.com/database/wordpress/plugin/modern-polls/vulnerability/wordpress-modern-polls-plugin-1-0-10-csrf-to-stored-xss-vulnerability?_s_id=cve,The web service on proxy.frontend.example.com:5000 has the following issue: WordPress Modern Polls plugin <= 1.0.10 - CSRF to Stored XSS vulnerability,2025-11-16 14:53:31,2025-11-16 14:53:31,HIGH,,Unauthenticated
884389,CVE-2025-49952,N/A,N/A,proxy.example.com,3000,tcp,WordPress Houzez Theme <= 4.1.1 - Insecure Direct Object References (IDOR) Vulnerability,Authorization Bypass Through User-Controlled Key vulnerability in favethemes Houzez houzez allows Exploiting Incorrectly Configured Access Control Security Levels.This issue affects Houzez: from n/...,Authorization Bypass Through User-Controlled Key vulnerability in favethemes Houzez houzez allows Exploiting Incorrectly Configured Access Control Security Levels.This issue affects Houzez: from n/...,Update to latest version,https://vdp.patchstack.com/database/Wordpress/Theme/houzez/vulnerability/wordpress-houzez-theme-4-1-1-insecure-direct-object-references-idor-vulnerability?_s_id=cve,The web service on proxy.example.com:3000 has the following issue: WordPress Houzez Theme <= 4.1.1 - Insecure Direct Object References (IDOR) Vulnerability,2025-11-20 22:53:31,2025-11-20 22:53:31,N/A,,Unauthenticated
873891,CVE-2024-2069,6.3,MEDIUM,store.example.com,5000,tcp,SourceCodester FAQ Management System delete-faq.php sql injection,A vulnerability classified as critical has been found in SourceCodester FAQ Management System 1.0. Affected is an unknown function of the file /endpoint/delete-faq.php. The manipulation of the argu...,A vulnerability classified as critical has been found in SourceCodester FAQ Management System 1.0. Affected is an unknown function of the file /endpoint/delete-faq.php. The manipulation of the argu...,Update to latest version,https://vuldb.com/?id.255384,The web service on store.example.com:5000 has the following issue: SourceCodester FAQ Management System delete-faq.php sql injection,2025-11-14 10:53:31,2025-11-14 10:53:31,MEDIUM,,Unauthenticated
23647,CVE-2019-7216,N/A,N/A,server.example.com,9000,tcp,CVE-2019-7216,"An issue was discovered in FileChucker 4.99e-free-e02. filechucker.cgi has a filter bypass that allows a malicious user to upload any type of file by using % characters within the extension, e.g., ...","An issue was discovered in FileChucker 4.99e-free-e02. filechucker.cgi has a filter bypass that allows a malicious user to upload any type of file by using % characters within the extension, e.g., ...",Update to latest version,https://github.com/ekultek/cve-2019-7216,The web service on server.example.com:9000 has the following issue: CVE-2019-7216,2025-11-16 23:53:31,2025-11-16 23:53:31,N/A,,Unauthenticated
64647,CVE-2024-32973,4.8,MEDIUM,vpn.example.com,443,tcp,Remote for TLS session may be trusted despite constraints in Pluto lang,Pluto is a superset of Lua 5.4 with a focus on general-purpose programming. In affected versions an attacker with the ability to actively intercept network traffic would be able to use a specifical...,Pluto is a superset of Lua 5.4 with a focus on general-purpose programming. In affected versions an attacker with the ability to actively intercept network traffic would be able to use a specifical...,Update to latest version,https://github.com/PlutoLang/Pluto/security/advisories/GHSA-84hj-7j2v-w665,The web service on vpn.example.com:443 has the following issue: Remote for TLS session may be trusted despite constraints in Pluto lang,2025-11-14 14:53:31,2025-11-14 14:53:31,MEDIUM,,Unauthenticated
770994,CVE-2014-2297,N/A,N/A,cd.git.example.com,3000,tcp,CVE-2014-2297,Multiple cross-site scripting (XSS) vulnerabilities in the VideoWhisper Live Streaming Integration plugin 4.29.6 for WordPress allow remote attackers to inject arbitrary web script or HTML via the ...,Multiple cross-site scripting (XSS) vulnerabilities in the VideoWhisper Live Streaming Integration plugin 4.29.6 for WordPress allow remote attackers to inject arbitrary web script or HTML via the ...,Update to latest version,http://www.securityfocus.com/archive/1/531773/100/0/threaded,The web service on cd.git.example.com:3000 has the following issue: CVE-2014-2297,2025-11-21 02:53:31,2025-11-21 02:53:31,N/A,,Unauthenticated
85428,CVE-2009-3150,N/A,N/A,backup.example.com,8008,tcp,CVE-2009-3150,SQL injection vulnerability in index.php in Multi Website 1.5 allows remote attackers to execute arbitrary SQL commands via the Browse parameter in a vote action.,SQL injection vulnerability in index.php in Multi Website 1.5 allows remote attackers to execute arbitrary SQL commands via the Browse parameter in a vote action.,Update to latest version,http://www.exploit-db.com/exploits/9344,The web service on backup.example.com:8008 has the following issue: CVE-2009-3150,2025-11-19 09:53:31,2025-11-19 09:53:31,N/A,,Unauthenticated
253829,CVE-2019-15997,N/A,N/A,jenkins.example.com,80,tcp,Cisco DNA Spaces: Connector Command Injection Vulnerability,"A vulnerability in Cisco DNA Spaces: Connector could allow an authenticated, local attacker to perform a command injection attack and execute arbitrary commands on the underlying operating system a...","A vulnerability in Cisco DNA Spaces: Connector could allow an authenticated, local attacker to perform a command injection attack and execute arbitrary commands on the underlying operating system a...",Update to latest version,https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20191120-dna-cmd-injection,The web service on jenkins.example.com:80 has the following issue: Cisco DNA Spaces: Connector Command Injection Vulnerability,2025-11-17 02:53:31,2025-11-17 02:53:31,N/A,,Unauthenticated
228106,CVE-2024-2030,6.4,MEDIUM,example.com,5000,tcp,CVE-2024-2030,"The Database for Contact Form 7, WPforms, Elementor forms plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's shortcode(s) in all versions up to, and including, 1.3.3...","The Database for Contact Form 7, WPforms, Elementor forms plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's shortcode(s) in all versions up to, and including, 1.3.3...",Update to latest version,https://www.wordfence.com/threat-intel/vulnerabilities/id/c4528b63-8d8e-44a4-a71f-2ad1636ac93c?source=cve,The web service on example.com:5000 has the following issue: CVE-2024-2030,2025-11-20 18:53:31,2025-11-20 18:53:31,MEDIUM,,Unauthenticated
638440,CVE-2012-6313,N/A,N/A,version1.imap.example.com,3000,tcp,CVE-2012-6313,"simple-gmail-login.php in the Simple Gmail Login plugin before 1.1.4 for WordPress allows remote attackers to obtain sensitive information via a request that lacks a timezone, leading to disclosure...","simple-gmail-login.php in the Simple Gmail Login plugin before 1.1.4 for WordPress allows remote attackers to obtain sensitive information via a request that lacks a timezone, leading to disclosure...",Update to latest version,http://archives.neohapsis.com/archives/bugtraq/2012-12/0061.html,The web service on version1.imap.example.com:3000 has the following issue: CVE-2012-6313,2025-11-18 10:53:31,2025-11-18 10:53:31,N/A,,Unauthenticated
531303,CVE-2017-0638,N/A,N/A,app.example.com,3000,tcp,CVE-2017-0638,A remote code execution vulnerability in System UI component could enable an attacker using a specially crafted file to execute arbitrary code within the context of an unprivileged process. This is...,A remote code execution vulnerability in System UI component could enable an attacker using a specially crafted file to execute arbitrary code within the context of an unprivileged process. This is...,Update to latest version,https://source.android.com/security/bulletin/2017-06-01,The web service on app.example.com:3000 has the following issue: CVE-2017-0638,2025-11-15 22:53:31,2025-11-15 22:53:31,N/A,,Unauthenticated
263089,CVE-2020-11539,N/A,N/A,old.example.com,8443,tcp,CVE-2020-11539,An issue was discovered on Tata Sonata Smart SF Rush 1.12 devices. It has been identified that the smart band has no pairing (mode 0 Bluetooth LE security level) The data being transmitted over the...,An issue was discovered on Tata Sonata Smart SF Rush 1.12 devices. It has been identified that the smart band has no pairing (mode 0 Bluetooth LE security level) The data being transmitted over the...,Update to latest version,https://medium.com/%40sayliambure/hacking-a-5-smartband-824763ab6e8f,The web service on old.example.com:8443 has the following issue: CVE-2020-11539,2025-11-15 23:53:31,2025-11-15 23:53:31,N/A,,Unauthenticated
332985,CVE-2025-5366,8.1,HIGH,qa.docs.example.com,5000,tcp,Stored XSS,Zohocorp ManageEngine Exchange reporter Plus version 5722 and below are vulnerable to Stored XSS in the Folder-wise read mails with subject report.,Zohocorp ManageEngine Exchange reporter Plus version 5722 and below are vulnerable to Stored XSS in the Folder-wise read mails with subject report.,Update to latest version,https://www.manageengine.com/products/exchange-reports/advisory/CVE-2025-5366.html,The web service on qa.docs.example.com:5000 has the following issue: Stored XSS,2025-11-14 23:53:31,2025-11-14 23:53:31,HIGH,,Unauthenticated
